type_envoi,base_calcul,zone_type,zone_valeur,tranche_min,tranche_max,prix,unite,mini_perception,valid_from,valid_to,source_filename
messagerie,poids,departement,72,30,40,28.41,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,72,40,50,33.48,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,72,50,60,36.29,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,72,60,70,41.01,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,72,70,80,43.8,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,72,80,90,47.92,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,72,90,100,50.74,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,72,100,250,48.73,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,72,250,500,44.57,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,72,500,1000,39.63,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,73,0,10,18.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,73,10,20,22.53,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,73,20,30,26.21,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,73,30,40,30.16,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,73,40,50,35.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,73,50,60,39.54,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,73,60,70,44.93,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,73,70,80,48.6,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,73,80,90,53.55,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,73,90,100,57.23,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,73,100,250,53.93,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,73,250,500,47.49,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,73,500,1000,43.19,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,74,0,10,18.19,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,74,10,20,21.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,74,20,30,25.2,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,74,30,40,28.96,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,74,40,50,34.41,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,74,50,60,37.93,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,74,60,70,43.1,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,74,70,80,46.61,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,74,80,90,51.34,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,74,90,100,54.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,74,100,250,51.74,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,74,250,500,39.71,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,74,500,1000,35.56,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,75,0,10,33.44,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,75,10,20,33.75,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,75,20,30,34.08,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,75,30,40,34.39,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,75,40,50,35.93,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,75,50,60,36.25,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,75,60,70,37.91,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,75,70,80,40.78,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,75,80,90,41.11,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,75,90,100,43.87,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,75,100,250,37.35,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,75,250,500,24.6,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,75,500,1000,20.33,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,76,0,10,13.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,76,10,20,15.49,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,76,20,30,17.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,76,30,40,18.74,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,76,40,50,21.38,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,76,50,60,22.29,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,76,60,70,24.53,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,76,70,80,25.43,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,76,80,90,27.0,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,76,90,100,27.9,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,76,100,250,27.36,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,76,250,500,20.85,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,76,500,1000,19.1,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,77,0,10,26.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,77,10,20,27.3,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,77,20,30,28.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,77,30,40,29.3,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,77,40,50,32.13,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,77,50,60,32.44,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,77,60,70,34.79,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,77,70,80,39.1,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,77,80,90,39.44,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,77,90,100,42.84,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,77,100,250,40.16,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,77,250,500,30.22,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,77,500,1000,26.64,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,78,0,10,25.67,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,78,10,20,25.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,78,20,30,26.59,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,78,30,40,26.63,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,78,40,50,28.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,78,50,60,28.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,78,60,70,30.52,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,78,70,80,34.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,78,80,90,34.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,78,90,100,37.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,78,100,250,37.35,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,78,250,500,23.05,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,78,500,1000,19.56,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,79,0,10,20.68,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,79,10,20,23.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,79,20,30,26.74,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,79,30,40,30.07,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,79,40,50,35.44,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,79,50,60,38.47,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,79,60,70,43.5,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,79,70,80,46.54,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,79,80,90,51.04,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,79,90,100,54.08,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,79,100,250,52.0,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,79,250,500,47.63,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,79,500,1000,42.45,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,80,0,10,11.85,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,80,10,20,14.32,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,80,20,30,16.96,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,80,30,40,16.96,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,80,40,50,19.66,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,80,50,60,19.66,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,80,60,70,21.93,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,80,70,80,21.93,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,80,80,90,23.04,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,80,90,100,23.04,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,80,100,250,21.36,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,80,250,500,12.41,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,80,500,1000,12.41,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,81,0,10,19.26,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,81,10,20,23.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,81,20,30,29.23,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,81,30,40,34.3,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,81,40,50,39.34,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,81,50,60,43.83,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,81,60,70,49.66,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,81,70,80,54.14,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,81,80,90,59.31,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,81,90,100,63.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,81,100,250,62.15,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,81,250,500,56.75,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,81,500,1000,55.0,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,82,0,10,19.26,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,82,10,20,23.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,82,20,30,29.23,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,82,30,40,34.3,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,82,40,50,39.34,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,82,50,60,43.83,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,82,60,70,49.66,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,82,70,80,54.14,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,82,80,90,59.31,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,82,90,100,63.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,82,100,250,62.15,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,82,250,500,56.75,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,82,500,1000,55.0,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,83,0,10,22.96,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,83,10,20,28.11,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,83,20,30,33.19,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,83,30,40,40.37,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,83,40,50,45.8,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,83,50,60,51.53,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,83,60,70,58.22,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,83,70,80,62.77,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,83,80,90,67.87,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,83,90,100,73.3,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,83,100,250,73.3,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,83,250,500,73.3,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,83,500,1000,73.3,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,84,0,10,18.6,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,84,10,20,24.2,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,84,20,30,29.99,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,84,30,40,33.87,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,84,40,50,37.93,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,84,50,60,41.95,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,84,60,70,46.87,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,84,70,80,49.96,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,84,80,90,53.65,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,84,90,100,57.35,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,84,100,250,57.36,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,84,250,500,55.31,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,84,500,1000,49.04,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,85,0,10,20.24,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,85,10,20,23.29,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,85,20,30,26.34,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,85,30,40,29.99,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,85,40,50,33.49,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,85,50,60,36.84,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,85,60,70,40.72,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,85,70,80,44.0,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,85,80,90,47.35,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,85,90,100,50.85,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,85,100,250,47.38,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,85,250,500,44.3,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,85,500,1000,41.35,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,86,0,10,19.59,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,86,10,20,22.32,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,86,20,30,25.03,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,86,30,40,28.05,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,86,40,50,33.03,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,86,50,60,35.76,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,86,60,70,40.38,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,86,70,80,43.1,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,86,80,90,47.14,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,86,90,100,49.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,86,100,250,47.85,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,86,250,500,43.68,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,86,500,1000,38.75,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,87,0,10,18.17,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,87,10,20,20.69,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,87,20,30,24.33,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,87,30,40,26.64,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,87,40,50,29.4,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,87,50,60,31.64,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,87,60,70,34.46,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,87,70,80,38.14,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,87,80,90,40.58,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,87,90,100,44.2,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,87,100,250,42.12,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,87,250,500,35.46,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,87,500,1000,33.78,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,88,0,10,16.12,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,88,10,20,17.57,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,88,20,30,19.27,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,88,30,40,22.92,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,88,40,50,26.31,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,88,50,60,29.83,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,88,60,70,33.22,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,88,70,80,34.08,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,88,80,90,36.41,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,88,90,100,37.61,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,88,100,250,33.19,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,88,250,500,22.65,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,88,500,1000,18.5,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,89,0,10,14.21,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,89,10,20,16.02,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,89,20,30,18.66,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,89,30,40,19.81,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,89,40,50,22.74,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,89,50,60,25.69,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,89,60,70,28.75,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,89,70,80,31.97,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,89,80,90,34.05,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,89,90,100,34.63,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,89,100,250,29.49,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,89,250,500,23.55,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,89,500,1000,21.8,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,90,0,10,20.71,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,90,10,20,23.13,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,90,20,30,25.56,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,90,30,40,28.29,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,90,40,50,33.17,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,90,50,60,35.59,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,90,60,70,40.05,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,90,70,80,42.48,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,90,80,90,46.45,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,90,90,100,48.86,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,90,100,250,44.88,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,90,250,500,37.73,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,90,500,1000,32.54,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,91,0,10,25.67,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,91,10,20,25.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,91,20,30,26.59,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,91,30,40,26.63,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,91,40,50,28.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,91,50,60,28.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,91,60,70,30.52,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,91,70,80,34.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,91,80,90,34.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,91,90,100,37.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,91,100,250,37.35,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,91,250,500,23.05,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,91,500,1000,19.56,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,92,0,10,25.67,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,92,10,20,25.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,92,20,30,26.59,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,92,30,40,26.63,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,92,40,50,28.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,92,50,60,28.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,92,60,70,30.52,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,92,70,80,34.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,92,80,90,34.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,92,90,100,37.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,92,100,250,37.35,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,92,250,500,23.05,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,92,500,1000,19.56,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,93,0,10,25.67,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,93,10,20,25.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,93,20,30,26.59,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,93,30,40,26.63,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,93,40,50,28.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,93,50,60,28.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,93,60,70,30.52,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,93,70,80,34.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,93,80,90,34.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,93,90,100,37.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,93,100,250,37.35,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,93,250,500,23.05,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,93,500,1000,19.56,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,94,0,10,25.67,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,94,10,20,25.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,94,20,30,26.59,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,94,30,40,26.63,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,94,40,50,28.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,94,50,60,28.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,94,60,70,30.52,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,94,70,80,34.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,94,80,90,34.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,94,90,100,37.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,94,100,250,37.35,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,94,250,500,23.05,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,94,500,1000,19.56,au_100kg,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,95,0,10,25.67,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,95,10,20,25.98,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,95,20,30,26.59,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,95,30,40,26.63,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,95,40,50,28.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,95,50,60,28.94,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,95,60,70,30.52,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,95,70,80,34.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,95,80,90,34.7,forfait,,,,SIFA 010126 - P U.xlsx
messagerie,poids,departement,95,90,100,37.94,forfait,,,,SIFA 010126 - P U.xlsx
